alpha_type,iter,alpha,status,X_1_1,X_1_2,X_1_3,X_1_4,X_1_5,X_1_6,X_1_7,X_1_8,X_1_9,X_1_10,X_1_11,X_1_12,X_2_1,X_2_2,X_2_3,X_2_4,X_2_5,X_2_6,X_2_7,X_2_8,X_2_9,X_2_10,X_2_11,X_2_12,Y_1_1,Y_1_2,Y_1_3,Y_1_4,Y_1_5,Y_1_6,Y_1_7,Y_1_8,Y_1_9,Y_1_10,Y_1_11,Y_1_12,Y_2_1,Y_2_2,Y_2_3,Y_2_4,Y_2_5,Y_2_6,Y_2_7,Y_2_8,Y_2_9,Y_2_10,Y_2_11,Y_2_12,obj_value,f1,f2,f3
alpha_lin,85,0.08508508508508508,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9788315932909115,9497821.6,24.0,9310.0
alpha_lin,86,0.08608608608608609,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9785825532119793,9497821.6,24.0,9310.0
alpha_lin,87,0.08708708708708708,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9783335131330497,9497821.6,24.0,9310.0
alpha_lin,88,0.08808808808808809,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97808447305412,9497821.6,24.0,9310.0
alpha_lin,89,0.0890890890890891,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.977835432975188,9497821.6,24.0,9310.0
alpha_lin,90,0.09009009009009009,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9775863928962585,9497821.6,24.0,9310.0
alpha_lin,91,0.09109109109109109,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9773373528173288,9497821.6,24.0,9310.0
alpha_lin,92,0.0920920920920921,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9770883127383967,9497821.6,24.0,9310.0
alpha_lin,93,0.09309309309309309,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9768392726594672,9497821.6,24.0,9310.0
alpha_lin,94,0.0940940940940941,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9765902325805376,9497821.6,24.0,9310.0
alpha_lin,95,0.09509509509509509,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9763411925016056,9497821.6,24.0,9310.0
alpha_lin,96,0.0960960960960961,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9760921524226759,9497821.6,24.0,9310.0
alpha_lin,97,0.0970970970970971,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9758431123437464,9497821.6,24.0,9310.0
alpha_lin,98,0.0980980980980981,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9755940722648142,9497821.6,24.0,9310.0
alpha_lin,99,0.0990990990990991,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9753450321858845,9497821.6,24.0,9310.0
alpha_lin,100,0.10010010010010009,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9750959921069552,9497821.6,24.0,9310.0
alpha_lin,101,0.1011011011011011,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.974846952028023,9497821.6,24.0,9310.0
alpha_lin,102,0.1021021021021021,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9745979119490933,9497821.6,24.0,9310.0
alpha_lin,103,0.1031031031031031,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9743488718701638,9497821.6,24.0,9310.0
alpha_lin,104,0.1041041041041041,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9740998317912316,9497821.6,24.0,9310.0
alpha_lin,105,0.10510510510510511,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9738507917123022,9497821.6,24.0,9310.0
alpha_lin,106,0.1061061061061061,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9736017516333725,9497821.6,24.0,9310.0
alpha_lin,107,0.10710710710710711,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9733527115544404,9497821.6,24.0,9310.0
alpha_lin,108,0.10810810810810811,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9731036714755109,9497821.6,24.0,9310.0
alpha_lin,109,0.1091091091091091,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9728546313965812,9497821.6,24.0,9310.0
alpha_lin,110,0.11011011011011011,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9726055913176492,9497821.6,24.0,9310.0
alpha_lin,111,0.1111111111111111,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9723565512387196,9497821.6,24.0,9310.0
alpha_lin,112,0.11211211211211211,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9721075111597872,9497821.6,24.0,9310.0
alpha_lin,113,0.11311311311311312,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9718584710808578,9497821.6,24.0,9310.0
alpha_lin,114,0.11411411411411411,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9716094310019284,9497821.6,24.0,9310.0
alpha_lin,115,0.11511511511511512,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9713603909229961,9497821.6,24.0,9310.0
alpha_lin,116,0.11611611611611611,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9711113508440665,9497821.6,24.0,9310.0
alpha_lin,117,0.11711711711711711,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970862310765137,9497821.6,24.0,9310.0
alpha_lin,118,0.11811811811811812,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9706132706862048,9497821.6,24.0,9310.0
alpha_lin,119,0.11911911911911911,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9703642306072753,9497821.6,24.0,9310.0
alpha_lin,120,0.12012012012012012,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9701151905283458,9497821.6,24.0,9310.0
alpha_lin,121,0.12112112112112113,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9698661504494135,9497821.6,24.0,9310.0
alpha_lin,122,0.12212212212212212,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969617110370484,9497821.6,24.0,9310.0
alpha_lin,123,0.12312312312312312,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9693680702915543,9497821.6,24.0,9310.0
alpha_lin,124,0.12412412412412413,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9691190302126222,9497821.6,24.0,9310.0
alpha_lin,125,0.12512512512512514,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9688699901336927,9497821.6,24.0,9310.0
alpha_lin,126,0.12612612612612611,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9686209500547629,9497821.6,24.0,9310.0
alpha_lin,127,0.12712712712712712,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968371909975831,9497821.6,24.0,9310.0
alpha_lin,128,0.12812812812812813,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9681228698969014,9497821.6,24.0,9310.0
alpha_lin,129,0.12912912912912913,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9678738298179718,9497821.6,24.0,9310.0
alpha_lin,130,0.13013013013013014,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9676247897390398,9497821.6,24.0,9310.0
alpha_lin,131,0.13113113113113112,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9673757496601101,9497821.6,24.0,9310.0
alpha_lin,132,0.13213213213213212,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9671267095811806,9497821.6,24.0,9310.0
alpha_lin,133,0.13313313313313313,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9668776695022484,9497821.6,24.0,9310.0
alpha_lin,134,0.13413413413413414,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9666286294233188,9497821.6,24.0,9310.0
alpha_lin,135,0.13513513513513514,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9663795893443893,9497821.6,24.0,9310.0
alpha_lin,136,0.13613613613613612,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.966130549265457,9497821.6,24.0,9310.0
alpha_lin,137,0.13713713713713713,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9658815091865275,9497821.6,24.0,9310.0
alpha_lin,138,0.13813813813813813,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9656324691075955,9497821.6,24.0,9310.0
alpha_lin,139,0.13913913913913914,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9653834290286658,9497821.6,24.0,9310.0
alpha_lin,140,0.14014014014014015,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9651343889497362,9497821.6,24.0,9310.0
alpha_lin,141,0.14114114114114115,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.964885348870804,9497821.6,24.0,9310.0
alpha_lin,142,0.14214214214214213,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9646363087918746,9497821.6,24.0,9310.0
alpha_lin,143,0.14314314314314314,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.964387268712945,9497821.6,24.0,9310.0
alpha_lin,144,0.14414414414414414,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9641382286340128,9497821.6,24.0,9310.0
alpha_lin,145,0.14514514514514515,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9638891885550833,9497821.6,24.0,9310.0
alpha_lin,146,0.14614614614614616,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9636401484761539,9497821.6,24.0,9310.0
alpha_lin,147,0.14714714714714713,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9633911083972215,9497821.6,24.0,9310.0
alpha_lin,148,0.14814814814814814,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.963142068318292,9497821.6,24.0,9310.0
alpha_lin,149,0.14914914914914915,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9628930282393625,9497821.6,24.0,9310.0
alpha_lin,150,0.15015015015015015,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9626439881604303,9497821.6,24.0,9310.0
alpha_lin,151,0.15115115115115116,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9623949480815007,9497821.6,24.0,9310.0
alpha_lin,152,0.15215215215215216,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962145908002571,9497821.6,24.0,9310.0
alpha_lin,153,0.15315315315315314,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9618968679236389,9497821.6,24.0,9310.0
alpha_lin,154,0.15415415415415415,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9616478278447094,9497821.6,24.0,9310.0
alpha_lin,155,0.15515515515515516,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9613987877657799,9497821.6,24.0,9310.0
alpha_lin,156,0.15615615615615616,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9611497476868476,9497821.6,24.0,9310.0
alpha_lin,157,0.15715715715715717,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9609007076079182,9497821.6,24.0,9310.0
alpha_lin,158,0.15815815815815815,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9606516675289886,9497821.6,24.0,9310.0
alpha_lin,159,0.15915915915915915,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9604026274500564,9497821.6,24.0,9310.0
alpha_lin,160,0.16016016016016016,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9601535873711269,9497821.6,24.0,9310.0
alpha_lin,161,0.16116116116116116,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9599045472921973,9497821.6,24.0,9310.0
alpha_lin,162,0.16216216216216217,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9596555072132652,9497821.6,24.0,9310.0
alpha_lin,163,0.16316316316316315,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9594064671343355,9497821.6,24.0,9310.0
alpha_lin,164,0.16416416416416416,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.959157427055406,9497821.6,24.0,9310.0
alpha_lin,165,0.16516516516516516,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9589083869764738,9497821.6,24.0,9310.0
alpha_lin,166,0.16616616616616617,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9586593468975443,9497821.6,24.0,9310.0
alpha_lin,167,0.16716716716716717,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9584103068186122,9497821.6,24.0,9310.0
alpha_lin,168,0.16816816816816815,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9581612667396825,9497821.6,24.0,9310.0
alpha_lin,169,0.16916916916916916,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9579122266607532,9497821.6,24.0,9310.0
alpha_lin,170,0.17017017017017017,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9576631865818209,9497821.6,24.0,9310.0
alpha_lin,171,0.17117117117117117,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9574141465028914,9497821.6,24.0,9310.0
alpha_lin,172,0.17217217217217218,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9571651064239617,9497821.6,24.0,9310.0
alpha_lin,173,0.17317317317317318,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9569160663450296,9497821.6,24.0,9310.0
alpha_lin,174,0.17417417417417416,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9566670262661,9497821.6,24.0,9310.0
alpha_lin,175,0.17517517517517517,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9564179861871704,9497821.6,24.0,9310.0
alpha_lin,176,0.17617617617617617,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9561689461082382,9497821.6,24.0,9310.0
alpha_lin,177,0.17717717717717718,Optimal,1500,113,113,443,113,113,258,1277,113,113,386,113,1500,113,113,443,113,113,978,556,113,113,386,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9559199060293088,9497821.6,24.0,9310.0
